# derived by scripts/check-operation-params.py - do not edit
# a parameter is written name:kind; ? means no class declares it
# column 3 is established for the operation - read by the code that handles it
# column 5 is the rest of what this operation accepts: read by the facade on the way
# down, and for a switch facade that walk does not stop at the handlers, so some of
# it belongs to sibling operations. Both columns are parameters a caller may send -
# together they are what the unread-argument guard allows, unchanged - and only the
# first is established as this operation's, which is what per-operation help prints
# as its own.
DiagnosticsFacadeTool	get_check_description	checkId:string	delegate CheckDocReader	
DiagnosticsFacadeTool	get_problem_summary	projectName:string	delegate ProblemSummaryReader	
DiagnosticsFacadeTool	get_project_errors	checkId:string,compact:boolean,extraInfo:boolean,fileFilter:string,limit:integer,objects:string[],projectName:string,scope:string,severity:string,waitForRefresh:boolean	delegate ProjectProblemsReader	
DiagnosticsFacadeTool	revalidate_objects	objectFqns:string[],objects:string[],projectName:string	delegate ObjectsRevalidator	
DiagnosticsFacadeTool	validate_for_export	checkFilter:string,limit:integer,pathFilter:string,projectName:string	delegate ValidateForExportTool	
DocsLookupFacadeTool	get_object_help	format:string,language:string,objectName:string,projectName:string	delegate GetObjectHelpTool	typeName:string
DocsLookupFacadeTool	get_platform_documentation	category:string,language:string,limit:integer,memberName:string,memberType:string,projectName:string,typeName:string	delegate PlatformDocReader	
DocsLookupFacadeTool	system_enum_values	projectName:string,typeName:string	read in place	
EditFormTool	add_button	beforeName:string,commandName:string,handler:string,name:string,parentName:string,standardCommand:string,title:string	passed in as locals	autoGenerateColumns:boolean,dataPath:string,dryRun:boolean,elementType:string,formFqn:string,hyperlink:boolean,picture:string,projectName:string
EditFormTool	add_decoration	beforeName:string,elementType:string,hyperlink:boolean,name:string,parentName:string,picture:string,projectName:string,title:string	passed in as locals	autoGenerateColumns:boolean,commandName:string,dataPath:string,dryRun:boolean,formFqn:string,handler:string,standardCommand:string
EditFormTool	add_field	beforeName:string,dataPath:string,elementType:string,formFqn:string,hyperlink:boolean,name:string,parentName:string,title:string	passed in as locals	autoGenerateColumns:boolean,commandName:string,dryRun:boolean,handler:string,picture:string,projectName:string,standardCommand:string
EditFormTool	add_group	beforeName:string,elementType:string,name:string,parentName:string,title:string	passed in as locals	autoGenerateColumns:boolean,commandName:string,dataPath:string,dryRun:boolean,formFqn:string,handler:string,hyperlink:boolean,picture:string,projectName:string,standardCommand:string
EditFormTool	add_table	beforeName:string,dataPath:string,formFqn:string,name:string,parentName:string,title:string	passed in as locals	autoGenerateColumns:boolean,commandName:string,dryRun:boolean,elementType:string,handler:string,hyperlink:boolean,picture:string,projectName:string,standardCommand:string
EditFormTool	remove_item	name:string,operation:string	passed in as locals	autoGenerateColumns:boolean,beforeName:string,commandName:string,dataPath:string,dryRun:boolean,elementType:string,formFqn:string,handler:string,hyperlink:boolean,parentName:string,picture:string,projectName:string,standardCommand:string,title:string
EditMetadataTool	add_accounting_flag	allowedLength:string,dateFractions:string,dryRun:boolean,fractionDigits:integer,length:integer,name:string,nonNegative:boolean,ownerFqn:string,precision:integer,projectName:string,synonym:string,type:string	handler SpecializedOps.opAddAccountingFlag, read in place	
EditMetadataTool	add_addressing_attribute	allowedLength:string,dateFractions:string,dryRun:boolean,fractionDigits:integer,length:integer,name:string,nonNegative:boolean,ownerFqn:string,precision:integer,projectName:string,synonym:string,type:string	handler SpecializedOps.opAddAddressingAttribute, read in place	
EditMetadataTool	add_button	beforeName:string,commandName:string,handler:string,name:string,parentName:string,standardCommand:string,title:string	handler FormItemsOps.delegateToEditForm, delegate EditFormTool, renamed to add_button	autoGenerateColumns:boolean,dataPath:string,dryRun:boolean,elementType:string,formFqn:string,hyperlink:boolean,ownerFqn:string,picture:string,projectName:string
EditMetadataTool	add_calculated_field	expression:string,name:string,title:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_calculated_field	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_command_handler	commandName:string,dryRun:boolean,formFqn:string,handler:string,projectName:string,title:string	handler FormItemsOps.opAddFormCommand, read in place	ownerFqn:string
EditMetadataTool	add_common_attribute_content	dryRun:boolean,ownerFqn:string,projectName:string,use:string,valueFqn:string	handler ContentOps.opAddCommonAttributeContent, read in place	
EditMetadataTool	add_conditional_appearance	appearance:string,conditionType:string,conditionValue:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_appearance	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_data_set	dataSetType:string,name:string,queryText:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_dataset	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_data_set_field	dataSetName:string,name:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_field	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_data_set_link	destinationDataSet:string,destinationExpression:string,sourceDataSet:string,sourceExpression:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_dataset_link	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_data_source	connectionString:string,dataSourceType:string,name:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_data_source	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_decoration	beforeName:string,elementType:string,hyperlink:boolean,name:string,parentName:string,picture:string,projectName:string,title:string	handler FormItemsOps.delegateToEditForm, delegate EditFormTool, renamed to add_decoration	autoGenerateColumns:boolean,commandName:string,dataPath:string,dryRun:boolean,formFqn:string,handler:string,ownerFqn:string,standardCommand:string
EditMetadataTool	add_dynamic_list_table	attributeName:string,dryRun:boolean,formFqn:string,mainTable:string,projectName:string,tableName:string,title:string	handler FormItemsOps.opAddDynamicListTable, read in place	ownerFqn:string
EditMetadataTool	add_enum_value	dryRun:boolean,name:string,ownerFqn:string,projectName:string,synonym:string	handler SpecializedOps.opAddEnumValue, read in place	
EditMetadataTool	add_event_subscription_handler	customSignature:?,eventName:string,handler:string,handlerName:string,projectName:string	handler SpecializedOps.opAddEventHandler, read in place	dryRun:boolean,ownerFqn:string
EditMetadataTool	add_exchange_plan_content	autoRecord:string,dryRun:boolean,ownerFqn:string,projectName:string,valueFqn:string	handler ContentOps.opAddExchangePlanContent, read in place	
EditMetadataTool	add_ext_dimension_accounting_flag	allowedLength:string,dateFractions:string,dryRun:boolean,fractionDigits:integer,length:integer,name:string,nonNegative:boolean,ownerFqn:string,precision:integer,projectName:string,synonym:string,type:string	handler SpecializedOps.opAddExtDimensionAccountingFlag, read in place	
EditMetadataTool	add_field	beforeName:string,dataPath:string,elementType:string,formFqn:string,hyperlink:boolean,name:string,parentName:string,title:string	handler FormItemsOps.delegateToEditForm, delegate EditFormTool, renamed to add_field	autoGenerateColumns:boolean,commandName:string,dryRun:boolean,handler:string,ownerFqn:string,picture:string,projectName:string,standardCommand:string
EditMetadataTool	add_form_attribute	allowedLength:string,attributeName:string,dateFractions:string,dryRun:boolean,formFqn:string,fractionDigits:integer,length:integer,nonNegative:boolean,precision:integer,projectName:string,title:string,type:string	handler FormItemsOps.opAddFormAttribute, read in place	ownerFqn:string
EditMetadataTool	add_form_attribute_column	allowedLength:string,attributeName:string,dataPath:string,dateFractions:string,dryRun:boolean,formFqn:string,fractionDigits:integer,length:integer,name:string,nonNegative:boolean,parentAttributeName:string,precision:integer,projectName:string,title:string,type:string	handler FormItemsOps.opAddFormAttributeColumn, read in place	ownerFqn:string
EditMetadataTool	add_form_command	commandName:string,dryRun:boolean,formFqn:string,handler:string,projectName:string,title:string	handler FormItemsOps.opAddFormCommand, read in place	ownerFqn:string
EditMetadataTool	add_form_command_interface_item	commandFqn:?,dryRun:boolean,formFqn:string,group:string,index:integer,panel:?,projectName:string,visible:string	handler FormCommandInterfaceOps.opAddFormCommandInterfaceItem, read in place	ownerFqn:string
EditMetadataTool	add_form_event_handler	dryRun:boolean,event:string,formFqn:string,handlerName:string,itemName:string,projectName:string	handler FormEventOps.opAddFormEventHandler, read in place	ownerFqn:string
EditMetadataTool	add_form_item_functional_option	attributeName:string,commandName:string,dryRun:boolean,formFqn:string,projectName:string,valueFqn:string	handler MiscOps.opFormItemFunctionalOption, read in place	ownerFqn:string
EditMetadataTool	add_form_parameter	allowedLength:string,comment:string,dateFractions:string,dryRun:boolean,formFqn:string,fractionDigits:integer,keyParameter:boolean,length:integer,name:string,nonNegative:boolean,precision:integer,projectName:string,type:string	handler FormItemsOps.opAddFormParameter, read in place	ownerFqn:string
EditMetadataTool	add_functional_option_content	dryRun:boolean,ownerFqn:string,projectName:string,valueFqn:string	handler ContentOps.opFunctionalOptionContent, read in place	
EditMetadataTool	add_group	beforeName:string,elementType:string,name:string,parentName:string,title:string	handler FormItemsOps.delegateToEditForm, delegate EditFormTool, renamed to add_group	autoGenerateColumns:boolean,commandName:string,dataPath:string,dryRun:boolean,formFqn:string,handler:string,hyperlink:boolean,ownerFqn:string,picture:string,projectName:string,standardCommand:string
EditMetadataTool	add_metadata_attribute	attributeName:string,parentFqn:string,projectName:string,synonym:string	registration, delegate AttributeAdder	dryRun:boolean,ownerFqn:string
EditMetadataTool	add_object_attribute	allowedLength:string,auto_borrow:?,comment:string,dateFractions:string,dryRun:boolean,fillChecking:string,fractionDigits:integer,fullTextSearch:string,indexing:string,length:integer,multiLine:boolean,name:string,nonNegative:boolean,ownerFqn:string,precision:integer,projectName:string,synonym:string,toolTip:string,type:string	handler ObjectOps.opAddObjectAttribute, read in place	
EditMetadataTool	add_object_reference	dryRun:boolean,ownerFqn:string,projectName:string,property:string,valueFqn:string	handler ObjectOps.opObjectReference, read in place	
EditMetadataTool	add_operation_parameter	dryRun:boolean,name:string,nillable:boolean,operationName:string,ownerFqn:string,projectName:string,transferDirection:string,valueType:string,valueTypeNs:string	handler ServiceOps.opAddOperationParameter, read in place	
EditMetadataTool	add_order	direction:string,field:string,orderType:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_order	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_predefined_account_subconto	accountName:string,characteristicType:string,dryRun:boolean,ownerFqn:string,projectName:string,turnover:boolean	handler PredefinedOps.opAddPredefinedAccountSubconto, read in place	
EditMetadataTool	add_predefined_item	accountType:string,code:string,description:string,dryRun:boolean,isFolder:boolean,name:string,offBalance:boolean,order:string,ownerFqn:string,projectName:string	handler PredefinedOps.opAddPredefinedItem, read in place	
EditMetadataTool	add_query_condition	condition:string,dataSetName:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_query_condition	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_query_field	dataSetName:string,field:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_query_field	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_radio_button	autoGenerateColumns:boolean,beforeName:string,dataPath:string,elementType:string,formFqn:string,hyperlink:boolean,name:string,operation:string,parentName:string,picture:string,projectName:string,standardCommand:string,title:string	handler FormItemsOps.delegateToEditFormAsRadioButton, delegate EditFormTool, renamed to add_radio_button - target row not found, read from the handler instead	dryRun:boolean,ownerFqn:string
EditMetadataTool	add_recalculation	dryRun:boolean,name:string,ownerFqn:string,projectName:string,synonym:string	handler SpecializedOps.opAddRecalculation, read in place	
EditMetadataTool	add_recalculation_dimension	dryRun:boolean,name:string,ownerFqn:string,projectName:string,recalculationName:string,registerDimension:string,synonym:string	handler SpecializedOps.opAddRecalculationDimension, read in place	
EditMetadataTool	add_register_field	allowedLength:string,dateFractions:string,dryRun:boolean,fractionDigits:integer,kind:string,length:integer,name:string,nonNegative:boolean,ownerFqn:string,precision:integer,projectName:string,synonym:string,type:string	handler SpecializedOps.opAddRegisterField, read in place	
EditMetadataTool	add_schema_parameter	name:string,title:string,type:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_parameter	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_settings_chart	name:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_settings_chart	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_settings_filter	comparisonType:string,field:string,userSettingPresentation:string,value:boolean,viewMode:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_filter	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean
EditMetadataTool	add_settings_filter_group	groupType:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_settings_filter_group	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_settings_group	field:string,groupingType:string,name:string,parentPath:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_grouping	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_settings_order	direction:string,field:string,orderType:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_settings_order	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_settings_selected_field	field:string,title:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_settings_selected_field	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_settings_table	name:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_settings_table	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_settings_variant	name:string,presentation:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_settings_variant	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_subsystem_content	dryRun:boolean,name:string,ownerFqn:string,projectName:string,targetFqn:string,valueFqn:string	handler ContentOps.opAddSubsystemContent, read in place	
EditMetadataTool	add_table	beforeName:string,dataPath:string,formFqn:string,name:string,parentName:string,title:string	handler FormItemsOps.delegateToEditForm, delegate EditFormTool, renamed to add_table	autoGenerateColumns:boolean,commandName:string,dryRun:boolean,elementType:string,handler:string,hyperlink:boolean,ownerFqn:string,picture:string,projectName:string,standardCommand:string
EditMetadataTool	add_tabular_section	dryRun:boolean,name:string,ownerFqn:string,projectName:string,synonym:string	handler ObjectOps.opAddTabularSection, read in place	
EditMetadataTool	add_tabular_section_attribute	allowedLength:string,auto_borrow:?,comment:string,dateFractions:string,dryRun:boolean,fillChecking:string,fractionDigits:integer,fullTextSearch:string,indexing:string,length:integer,multiLine:boolean,name:string,nonNegative:boolean,ownerFqn:string,precision:integer,projectName:string,synonym:string,tabularSection:string,tabularSectionName:string,toolTip:string,type:string	handler ObjectOps.opAddTabularSectionAttribute, read in place	
EditMetadataTool	add_template	content:string,dryRun:boolean,name:string,ownerFqn:string,projectName:string,templateName:string,templateType:string	handler TemplateOps.opAddTemplate, read in place	
EditMetadataTool	add_total_field	aggregateFunction:string,expression:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_total	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_url_template	dryRun:boolean,name:string,ownerFqn:string,projectName:string,template:string,urlTemplate:string	handler ServiceOps.opAddUrlTemplate, read in place	
EditMetadataTool	add_url_template_method	dryRun:boolean,handler:string,httpMethod:string,name:string,ownerFqn:string,projectName:string,templateName:string,withHandlerStub:boolean	handler ServiceOps.opAddUrlTemplateMethod, read in place	
EditMetadataTool	add_user_field	expression:string,name:string,title:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to add_user_field	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	add_web_service_operation	dryRun:boolean,handler:string,name:string,ownerFqn:string,projectName:string,returningValueType:string,returningValueTypeNs:string,transactional:boolean,withHandlerStub:boolean	handler ServiceOps.opAddWebServiceOperation, read in place	
EditMetadataTool	adopt_child	baseProjectName:string,childKind:string,childName:?,name:string,objectFqn:string,ownerFqn:string,projectName:string,targetFqn:string	handler MiscOps.opExtensionAdopt, read in place	dryRun:boolean
EditMetadataTool	adopt_form_item	baseProjectName:string,childKind:string,childName:?,name:string,objectFqn:string,ownerFqn:string,projectName:string,targetFqn:string	handler MiscOps.opExtensionAdopt, read in place	dryRun:boolean
EditMetadataTool	adopt_module	baseProjectName:string,childKind:string,childName:?,name:string,objectFqn:string,ownerFqn:string,projectName:string,targetFqn:string	handler MiscOps.opExtensionAdopt, read in place	dryRun:boolean
EditMetadataTool	adopt_object	baseProjectName:string,childKind:string,childName:?,name:string,objectFqn:string,ownerFqn:string,projectName:string,targetFqn:string	handler MiscOps.opExtensionAdopt, read in place	dryRun:boolean
EditMetadataTool	adopt_objects	baseProjectName:string,childKind:string,childName:?,name:string,objectFqn:string,ownerFqn:string,projectName:string,targetFqn:string	handler MiscOps.opExtensionAdopt, read in place	dryRun:boolean
EditMetadataTool	clear_object_reference	dryRun:boolean,ownerFqn:string,projectName:string,property:string,valueFqn:string	handler ObjectOps.opSetObjectReference, read in place	
EditMetadataTool	clear_settings_selected_fields	attributeName:string,dataSetType:string,field:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to clear_settings_selected_fields	dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	clone_settings_variant	name:string,presentation:string,sourceName:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to clone_settings_variant	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	create_form	dryRun:boolean,formName:string,formType:string,layout:string,name:string,ownerFqn:string,projectName:string,purpose:string,setAsDefault:boolean	handler FormCreateOps.opCreateForm, read in place	
EditMetadataTool	create_http_service	aliases:string,createModule:boolean,dryRun:boolean,handler:string,httpMethod:string,methodName:string,name:string,projectName:string,reuseSessions:boolean,rootURL:string,sessionMaxAge:integer,urlTemplate:string,urlTemplateName:string,withHandlerStub:boolean	handler ServiceOps.opCreateHttpService, read in place	ownerFqn:string
EditMetadataTool	create_object	clientOrdinaryApplication:boolean,dryRun:boolean,externalConnection:boolean,global:boolean,name:string,objectType:string,privileged:boolean,projectName:string,properties:object,server:boolean,serverCall:boolean,synonym:string	handler ObjectOps.opCreateObject, read in place	ownerFqn:string
EditMetadataTool	create_object_command	commandParameterType:?,dryRun:boolean,name:string,ownerFqn:string,picture:string,projectName:string,title:string,tooltip:?	handler SpecializedOps.opCreateObjectCommand, read in place	
EditMetadataTool	create_report_schema	aggregateFunction:string,appearance:string,attributeName:string,comparisonType:string,condition:string,conditionType:string,conditionValue:string,connectionString:string,container:string,dataObjectName:string,dataSet:string,dataSetName:string,dataSetType:string,dataSourceType:string,destinationDataSet:string,destinationExpression:string,direction:string,dryRun:boolean,expression:string,field:string,formFqn:string,groupName:string,groupName2:string,groupType:string,groupingType:string,header:boolean,index:integer,itemPath:string,name:string,nestedSchemaName:string,newIndex:integer,newName:string,objectName:string,operation:string,orderType:string,overwriteModel:boolean,parentPath:string,presentation:string,projectName:string,property:string,queryText:string,rowIndex:integer,schemaTemplateName:string,sourceDataSet:string,sourceExpression:string,sourceName:string,target:string,templateName:string,templateType:string,templateType2:string,title:string,topic:string,type:string,url:string,userSettingID:string,userSettingPresentation:string,validate_expression:boolean,validate_query:boolean,value:boolean,variantName:string,viewMode:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to create_schema - target row not found, read from the handler instead	ownerFqn:string
EditMetadataTool	create_route_map	bpFqn:string,dryRun:boolean,overwrite:boolean,ownerFqn:string,points:string,projectName:string,transitions:string	handler RouteMapOps.opCreateRouteMap, read in place	
EditMetadataTool	create_web_service	createModule:boolean,dryRun:boolean,handler:string,name:string,namespace:string,operationName:string,projectName:string,transactional:boolean,withHandlerStub:boolean	handler ServiceOps.opCreateWebService, read in place	ownerFqn:string
EditMetadataTool	delete_metadata_object	confirm:boolean,objectFqn:string,projectName:string	registration, delegate MetadataObjectDeleter	dryRun:boolean,ownerFqn:string
EditMetadataTool	draw_template		handler TemplateOps.opTemplateCellOp	dryRun:boolean,ownerFqn:string,projectName:string
EditMetadataTool	extend_object_type	dryRun:boolean,ownerFqn:string,projectName:string,type:string	handler ObjectOps.opExtendObjectType, read in place	
EditMetadataTool	get_route_map	bpFqn:string,ownerFqn:string,projectName:string	handler RouteMapOps.opGetRouteMap, read in place	dryRun:boolean
EditMetadataTool	get_template_content	name:string,ownerFqn:string,projectName:string,templateName:string	handler TemplateOps.opGetTemplateContent, read in place	dryRun:boolean
EditMetadataTool	list_pictures	filter:?,projectName:string	handler FormItemsOps.opListPictures, read in place	dryRun:boolean,ownerFqn:string
EditMetadataTool	merge_template_cells		handler TemplateOps.opTemplateCellOp	dryRun:boolean,ownerFqn:string,projectName:string
EditMetadataTool	move_item	beforeName:string,containerFqn:string,dryRun:boolean,formFqn:string,name:string,parentName:string,projectName:string	handler MiscOps.opMoveItem, read in place	ownerFqn:string
EditMetadataTool	move_schema_parameter	direction:string,name:string,newIndex:integer	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to move_parameter	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	remove_calculated_field	name:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to remove_calculated_field	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	remove_command	dryRun:boolean,name:string,ownerFqn:string,projectName:string	handler SpecializedOps.opRemoveCommand, read in place	
EditMetadataTool	remove_common_attribute_content	dryRun:boolean,ownerFqn:string,projectName:string,valueFqn:string	handler ContentOps.opRemoveCommonAttributeContent, read in place	
EditMetadataTool	remove_conditional_appearance	index:integer,target:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to remove_conditional_appearance	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	remove_data_set	name:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to remove_dataset	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	remove_data_set_field	dataSetName:string,name:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to remove_dataset_field	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	remove_data_set_link	destinationDataSet:string,sourceDataSet:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to remove_dataset_link	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	remove_data_source	name:string	handler MiscOps.delegateToDcsWorkshop, delegate DcsWorkshopTool, renamed to remove_data_source	attributeName:string,dryRun:boolean,formFqn:string,nestedSchemaName:string,objectName:string,overwriteModel:boolean,ownerFqn:string,projectName:string,property:string,queryText:string,templateName:string,validate_expression:boolean,validate_query:boolean,value:boolean
EditMetadataTool	remove_exchange_plan_content	dryRun:boolean,ownerFqn:string,projectName:string,valueFqn:string	handler ContentOps.opRemoveExchangePlanContent, read in place	
EditMetadataTool	remove_form_attribute	attributeName:string,deleteDataItems:?,dryRun:boolean,formFqn:string,projectName:string	handler FormItemsOps.opRemoveFormAttribute, read in place	ownerFqn:string
EditMetadataTool	remove_form_command	commandName:string,dryRun:boolean,formFqn:string,projectName:string	handler FormItemsOps.opRemoveFormCommand, read in place	ownerFqn:string
